batsman_id,batsman_name,bowler_id,bowler_name,comm_text,dismissal_type,inns,is_dismissal,match,over_ball,runs,series
237095,Murali Vijay,46945,Vernon Philander,"back of a length at off stump, defended on the back foot",,2.0,False,1122276,2.6,0,18065
28235,Shikhar Dhawan,47492,Dale Steyn,"good length at off stump, slightly inside the line as he defends with no feet. Poked into the covers off the outside half",,2.0,False,1122276,3.1,1,18065
237095,Murali Vijay,47492,Dale Steyn,"back of a length at off stump, nips back in and cramps a shuffling Vijay. he dead-bats it into the pitch",,2.0,False,1122276,3.2,0,18065
237095,Murali Vijay,47492,Dale Steyn,"good length, very late swing away in the corridor. Vijay is doing superbly to get behind every single one. Defends right under his eyes",,2.0,False,1122276,3.3,0,18065
237095,Murali Vijay,47492,Dale Steyn,"good length and struck on the pad as he shuffles and looks to flick. No appeal this time, that was high. Single at backward square",,2.0,False,1122276,3.4,1,18065
28235,Shikhar Dhawan,47492,Dale Steyn,"good length and swinging back in at off stump, stabbed hurriedly with mid-off. Ball-hit-bat",,2.0,False,1122276,3.5,0,18065
28235,Shikhar Dhawan,47492,Dale Steyn,"<b>outside edge</b> evades gully again. Length ball swinging in outside off, then pitches and shapes away. He's looking to drive on the rise and is done by the movement. Survives",,2.0,False,1122276,3.6,4,18065
237095,Murali Vijay,46945,Vernon Philander,"good length, swinging away from wide outside off. Left alone",,2.0,False,1122276,4.1,0,18065
237095,Murali Vijay,46945,Vernon Philander,"nicely bowled, nicely played. Back of a length and shaping away outside off. Leaves this",,2.0,False,1122276,4.2,0,18065
237095,Murali Vijay,46945,Vernon Philander,"length and shaping in, defended on the back foot",,2.0,False,1122276,4.3,0,18065
237095,Murali Vijay,46945,Vernon Philander,"<b>gets him at gully!</b> That's a poor shot from Vijay. He'd adjusted his guard to be more off and middle so that he could leave better and get behind the line, but Philander has adjusted by pushing it out wider. Would he have left it from his normal guard? Chases the cover drive, it swings away marginally and carries nicely at chest height",caught,2.0,True,1122276,4.4,0,18065
32540,Cheteshwar Pujara,46945,Vernon Philander,"back of a length outside off, left alone",,2.0,False,1122276,4.5,0,18065
32540,Cheteshwar Pujara,46945,Vernon Philander,"back of a length wobbler in the corridor, defended a shade away from the body",,2.0,False,1122276,4.6,0,18065
28235,Shikhar Dhawan,47492,Dale Steyn,good length and shaped in at off stump. Opens the face and drives on the up through cover,,2.0,False,1122276,5.1,2,18065
28235,Shikhar Dhawan,47492,Dale Steyn,"<b>top edge and Steyn grabs it</b> to pick up his first wicket on comeback. Another poor shot. Back of a length ball in the corridor, climbing up sharply. Not there for a pull, but that's what Dhawan has chosen to do. Not in position, completely cramped. Steyn is on the pitch as he uses the reverse cup to pouch this and then acknowledges the crowd",caught,2.0,True,1122276,5.2,0,18065
253802,Virat Kohli,47492,Dale Steyn,"<b>nearly gets Kohli off his leading edge!</b> 141kph, short ball at the chest. Kohli leaps and closes the face to try and turn this square in the leg side. It goes back at Steyn and lands well in front",,2.0,False,1122276,5.3,0,18065
253802,Virat Kohli,47492,Dale Steyn,"back of a length and shaping away, left alone",,2.0,False,1122276,5.4,0,18065
253802,Virat Kohli,47492,Dale Steyn,"length on middle stump, clips it off his pad but can't beat Maharaj's dive to the left at backward square",,2.0,False,1122276,5.5,1,18065
32540,Cheteshwar Pujara,47492,Dale Steyn,"140kph, good length on off stump. Pujara pushes anxiously into the leg side off the inside half",,2.0,False,1122276,5.6,0,18065
253802,Virat Kohli,46945,Vernon Philander,good length and probing outside off. Kohli leaves,,2.0,False,1122276,6.1,0,18065
253802,Virat Kohli,46945,Vernon Philander,"short ball outside off, leaves alone",,2.0,False,1122276,6.2,0,18065
253802,Virat Kohli,46945,Vernon Philander,"good length wide outside off, shaping away. Left alone",,2.0,False,1122276,6.3,0,18065
253802,Virat Kohli,46945,Vernon Philander,full and swinging away outside off. Leans in and allows it to come close to him before opening the face to guide it through point,,2.0,False,1122276,6.4,2,18065
253802,Virat Kohli,46945,Vernon Philander,"good length in the corridor, left alone",,2.0,False,1122276,6.5,0,18065
253802,Virat Kohli,46945,Vernon Philander,"back of a length at middle stump, shuffles and taps it to square leg's right",,2.0,False,1122276,6.6,1,18065
253802,Virat Kohli,47492,Dale Steyn,"<b>144kph</b> good length and outside off, left alone",,2.0,False,1122276,7.1,0,18065
253802,Virat Kohli,47492,Dale Steyn,"good length and at off stump, defended solidly into the covers",,2.0,False,1122276,7.2,0,18065
253802,Virat Kohli,47492,Dale Steyn,<b>close run out chance</b> at the non-striker's end as Kohli misjudges his connection on this. Gone to Morkel quicker than he expected and the throw narrowly misses the stumps,,2.0,False,1122276,7.3,1,18065
32540,Cheteshwar Pujara,47492,Dale Steyn,full and swinging away in the corridor. Thinks of the drive and resists. Left alone,,2.0,False,1122276,7.4,0,18065
32540,Cheteshwar Pujara,47492,Dale Steyn,"back of a length at middle stump and he does so well to watch this onto the bat. Picks it form very deep in the creae and nudges it past backward square leg, who loses the race",,2.0,False,1122276,7.5,4,18065
32540,Cheteshwar Pujara,47492,Dale Steyn,"143kph, back of a length in the corridor. Squeezed to gully off the outside half of the bat",,2.0,False,1122276,7.6,0,18065
253802,Virat Kohli,46538,Morne Morkel,"<b>he gets Kohli first ball!</b> He pokes away from the body and gets a nice healthy nick on this! Oh the crowd's gone wild, and it's absolute dire straits for India at the moment. Short ball, rising up in the corridor. Not in position to play at this - his feet were still in the air. A weak prod",caught,2.0,True,1122276,8.1,0,18065
34102,Rohit Sharma,46538,Morne Morkel,"back of a length in the corridor, defended from the crease",,2.0,False,1122276,8.2,0,18065
34102,Rohit Sharma,46538,Morne Morkel,"short ball wide outside off, left alone",,2.0,False,1122276,8.3,0,18065
34102,Rohit Sharma,46538,Morne Morkel,"short and wide outside off, left alone",,2.0,False,1122276,8.4,0,18065
34102,Rohit Sharma,46538,Morne Morkel,"bouncer angled across off stump, left alone",,2.0,False,1122276,8.5,0,18065
34102,Rohit Sharma,46538,Morne Morkel,"good length and in the corridor, zips past the outside edge after angling in",,2.0,False,1122276,8.6,0,18065
32540,Cheteshwar Pujara,550215,Kagiso Rabada,"full and just outside off, defended into the off side",,2.0,False,1122276,9.1,0,18065
32540,Cheteshwar Pujara,550215,Kagiso Rabada,"good length on off stump, defended on the back foot",,2.0,False,1122276,9.2,0,18065
32540,Cheteshwar Pujara,550215,Kagiso Rabada,"back of a length ball climbs in sharply from the corridor, left alone",,2.0,False,1122276,9.3,0,18065
32540,Cheteshwar Pujara,550215,Kagiso Rabada,short ball in the corridor. Pujara watches closely and drops his wrists to let this go,,2.0,False,1122276,9.4,0,18065
32540,Cheteshwar Pujara,550215,Kagiso Rabada,"back of a length and wide outside off, left alone",,2.0,False,1122276,9.5,0,18065
32540,Cheteshwar Pujara,550215,Kagiso Rabada,"144kph, full and in at middle stump. Flicks it into shot leg's shin and takes the single off the deflection",,2.0,False,1122276,9.6,1,18065
32540,Cheteshwar Pujara,46538,Morne Morkel,"short and wide outside off, left alone",,2.0,False,1122276,10.1,0,18065
32540,Cheteshwar Pujara,46538,Morne Morkel,"short ball in the corridor, left alone",,2.0,False,1122276,10.2,0,18065
32540,Cheteshwar Pujara,46538,Morne Morkel,"short ball outside off, drops the bat real quick to leave it alone",,2.0,False,1122276,10.3,0,18065
32540,Cheteshwar Pujara,46538,Morne Morkel,"short ball too wide to make Pujara play, left alone",,2.0,False,1122276,10.4,0,18065
32540,Cheteshwar Pujara,46538,Morne Morkel,short and wide outside off. Left alone. Morkel holds up a hand to apologise to no one in particular,,2.0,False,1122276,10.5,0,18065
32540,Cheteshwar Pujara,46538,Morne Morkel,"short and wide outside off again, left alone",,2.0,False,1122276,10.6,0,18065
34102,Rohit Sharma,47492,Dale Steyn,,,2.0,False,1122276,11.1,0,18065
34102,Rohit Sharma,47492,Dale Steyn,"terrific delivery. Full outside off, fourth-stump line, left alone. Just that away movement took it past the edge",,2.0,False,1122276,11.2,0,18065
34102,Rohit Sharma,47492,Dale Steyn,"nice line again, full outside off, outside-halved towards gully",,2.0,False,1122276,11.3,0,18065
34102,Rohit Sharma,47492,Dale Steyn,"superb start. Not very pacey, not Steyn pace, but very accurate. Full around off, Rohit is behind the line to defend",,2.0,False,1122276,11.4,0,18065
34102,Rohit Sharma,47492,Dale Steyn,"goes slightly wide of the crease, full outside off, Rohit strides forward to let this go",,2.0,False,1122276,11.5,0,18065
34102,Rohit Sharma,47492,Dale Steyn,"good leave from Rohit. back of a length delivery outside off, swings away. Rohit lifts his hands vertically to let that one go.",,2.0,False,1122276,11.6,0,18065
32540,Cheteshwar Pujara,46945,Vernon Philander,"accurate, deadly accurate. Fuller than a good length around off, Pujara watchfully defends",,2.0,False,1122276,12.1,0,18065
32540,Cheteshwar Pujara,46945,Vernon Philander,"on a length around off, 126 kph, loosening up in terms of pace, kept out solidly. He will slowly push that length a touch fuller to open up caught behind and lbw",,2.0,False,1122276,12.2,0,18065
32540,Cheteshwar Pujara,46945,Vernon Philander,"still on a good length outside off, blocked towards cover. Loud call of no.",,2.0,False,1122276,12.3,0,18065
32540,Cheteshwar Pujara,46945,Vernon Philander,"looking for one, on a length around off, not much swing or seam or pace. Pujara easily behind the line to defend by his feet",,2.0,False,1122276,12.4,0,18065
32540,Cheteshwar Pujara,46945,Vernon Philander,"moves the line wider outside off, and Pujara leaves, 126 kph. Philander needs to be a few inches fuller than that. This length allows Pujara to stay back",,2.0,False,1122276,12.5,0,18065
32540,Cheteshwar Pujara,46945,Vernon Philander,"there it is, full around middle and off. Nudged away into the leg side, towards wide mid-on. Two maidens to start, good start from both teams",,2.0,False,1122276,12.6,0,18065
34102,Rohit Sharma,47492,Dale Steyn,"lovely bowling. 139 kph, around off, typical Steyn movement, moves away late. But Rohit is adept at getting behind the line",,2.0,False,1122276,13.1,0,18065
34102,Rohit Sharma,47492,Dale Steyn,"good length outside off, left alone",,2.0,False,1122276,13.2,0,18065
34102,Rohit Sharma,47492,Dale Steyn,"full around off, 137 kph, so accurate, blocked away",,2.0,False,1122276,13.3,0,18065
34102,Rohit Sharma,47492,Dale Steyn,"136 kph, superb again, around off, Rohit is nicely behind the line",,2.0,False,1122276,13.4,0,18065
34102,Rohit Sharma,47492,Dale Steyn,"137 kph, a tad full around off, that's the right length, and the line is impeccable again. Defended",,2.0,False,1122276,13.5,0,18065
34102,Rohit Sharma,47492,Dale Steyn,"three maidens on the bounce to start. Full and wide outside off, left alone",,2.0,False,1122276,13.6,0,18065
32540,Cheteshwar Pujara,46945,Vernon Philander,"on a length around off, defended back up the pitch",,2.0,False,1122276,14.1,0,18065
32540,Cheteshwar Pujara,46945,Vernon Philander,"shortish length a tad wider outside off, Pujara goes chasing after it. No need to play at that. Defended to point",,2.0,False,1122276,14.2,0,18065
32540,Cheteshwar Pujara,46945,Vernon Philander,"on a length outside off, left alone. Would like to see Philander inviting the drive with cover open",,2.0,False,1122276,14.3,0,18065
32540,Cheteshwar Pujara,46945,Vernon Philander,"beauty. Play that. On a length around middle and leg, seams away late, and hots Pujara on the arm as he gets opened up slightly",,2.0,False,1122276,14.4,0,18065
32540,Cheteshwar Pujara,46945,Vernon Philander,"fullish length around off, another defensive prod. <strong>No run yet today in 23 balls</strong>",,2.0,False,1122276,14.5,0,18065
32540,Cheteshwar Pujara,46945,Vernon Philander,"full and wide, asking Pujara to drive, but he ain't interested just yet. Another leave. Another maiden",,2.0,False,1122276,14.6,0,18065
34102,Rohit Sharma,47492,Dale Steyn,"first runs of the day, a couple. Full outside off, dabbed into the gap at point. Elgar runs after it from gully, fumbles slightly and allows the second.",,2.0,False,1122276,15.1,2,18065
34102,Rohit Sharma,47492,Dale Steyn,"adjusts that length right away. Good length on middle and off, blocked back",,2.0,False,1122276,15.2,0,18065
34102,Rohit Sharma,47492,Dale Steyn,"straight on a length, Rohit is nicely behind the line, full face of the bat",,2.0,False,1122276,15.3,0,18065
34102,Rohit Sharma,47492,Dale Steyn,"it's a nice punchy push through point for three. Good length outside off, Rohit watches the ball onto his bat and carves a cut through that vacant region",,2.0,False,1122276,15.4,3,18065
32540,Cheteshwar Pujara,47492,Dale Steyn,"good length outside off, 139 kph, left alone watchfully",,2.0,False,1122276,15.5,0,18065
32540,Cheteshwar Pujara,47492,Dale Steyn,"an ODI wide, full but strays down leg. Left alone",,2.0,False,1122276,15.6,0,18065
34102,Rohit Sharma,46945,Vernon Philander,"127 kph, good length, zoning in on the top of off. Rohit plays the ball with soft hands towards point",,2.0,False,1122276,16.1,0,18065
34102,Rohit Sharma,46945,Vernon Philander,"full around off, 130 kph, defended again",,2.0,False,1122276,16.2,0,18065
34102,Rohit Sharma,46945,Vernon Philander,"129 kph, full again, shaping away late, dabbed to point from the crease",,2.0,False,1122276,16.3,0,18065
34102,Rohit Sharma,46945,Vernon Philander,"nice and full, close to off, defended, 127 kph",,2.0,False,1122276,16.4,0,18065
34102,Rohit Sharma,46945,Vernon Philander,"full and wide outside off, 128 kph, shaping away, Rohit watchfully lets it go through. The sucker ball",,2.0,False,1122276,16.5,0,18065
34102,Rohit Sharma,46945,Vernon Philander,"another maiden. 127 kph, full outside off, outside-halved towards gully",,2.0,False,1122276,16.6,0,18065
32540,Cheteshwar Pujara,47492,Dale Steyn,"dug in, short outside off, Pujara isn't chasing after that",,2.0,False,1122276,17.1,0,18065
32540,Cheteshwar Pujara,47492,Dale Steyn,"full and straight, 140 kph, nudged away into the leg side, towards mid-on. Hustling Pujara for pace. He's slowly building steam",,2.0,False,1122276,17.2,0,18065
32540,Cheteshwar Pujara,47492,Dale Steyn,"nicely worked away through square leg for four. On the pads this time and Pujara flicks him easily through square leg. No one there. Made Steyn come to him, when he did, he didn't miss",,2.0,False,1122276,17.3,4,18065
32540,Cheteshwar Pujara,47492,Dale Steyn,"on middle and leg, on a length, extracting extra bounce from that good length. Pujara rides the bounce nicely, plays it down, towards short leg",,2.0,False,1122276,17.4,0,18065
